opportunity_id,sales_rep,product,product_series,sales_price,account_name,account_sector,account_region,account_size,account_revenue,deal_stage,deal_engage_date,deal_close_date,revenue_from_deal
2GQH9FKJ,Darcel Schlecht,GTX Pro,GTX,4821,dambase,marketing,United States,2928,2173.98,Won,27-07-2017,09-08-2017,4790
MW3K8553,Darcel Schlecht,GTX Pro,GTX,4821,Zumgoity,medical,United States,1210,441.08,Won,27-07-2017,23-08-2017,4861
E41SDK40,Gladys Colclough,GTX Basic,GTX,550,Cancity,retail,United States,2448,718.62,Lost,27-07-2017,15-09-2017,0
RDFUGEA2,James Ascencio,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Won,27-07-2017,15-09-2017,586
I8TEUO2C,Kami Bicknell,GTX Basic,GTX,550,Scotfind,software,United States,16780,6354.87,Won,27-07-2017,10-08-2017,514
BY1TB6D2,Markita Hansen,GTX Pro,GTX,4821,Konex,technolgy,United States,13756,7708.38,Won,27-07-2017,28-07-2017,4209
2AMVTZLM,Marty Freudenburg,MG Special,MG,55,Genco Pura Olive Oil Company,retail,Italy,1635,894.33,Lost,27-07-2017,01-08-2017,0
8IOAX81S,Marty Freudenburg,GTX Plus Basic,GTX,1096,Domzoom,entertainment,United States,551,217.87,Won,27-07-2017,07-08-2017,965
EYWL3H5G,Rosalina Dieter,GTX Plus Pro,GTX,5482,Newex,services,Germany,3492,1012.72,Lost,27-07-2017,28-07-2017,0
YUGFGRUT,Vicki Laflamme,GTX Basic,GTX,550,Groovestreet,retail,United States,299,223.8,Won,27-07-2017,06-08-2017,651
O6B0YK1X,Anna Snelling,MG Advanced,MG,3393,Conecom,technolgy,United States,1806,1520.66,Lost,28-07-2017,03-08-2017,0
NLWICKPS,Cassey Cress,GTX Plus Basic,GTX,1096,Umbrella Corporation,finance,United States,5113,2022.14,Lost,28-07-2017,07-11-2017,0
Z6FPHRV7,Corliss Cosme,GTX Basic,GTX,550,Ganjaflex,retail,Japan,17479,5158.71,Won,28-07-2017,11-11-2017,550
LJ59Y2TK,Darcel Schlecht,GTX Pro,GTX,4821,Ron-tech,medical,United States,6837,3922.42,Lost,28-07-2017,29-07-2017,0
80S3ED8B,Darcel Schlecht,GTX Basic,GTX,550,Conecom,technolgy,United States,1806,1520.66,Won,28-07-2017,23-08-2017,589
2IKGOPW1,Darcel Schlecht,GTX Pro,GTX,4821,Inity,marketing,United States,8801,2403.58,Won,28-07-2017,30-07-2017,4387
7Y10BR02,Darcel Schlecht,GTX Pro,GTX,4821,Streethex,retail,Belgium,1165,1376.8,Won,28-07-2017,30-07-2017,4555
4L8RQVL9,Donn Cantrell,GTX Pro,GTX,4821,Massive Dynamic,entertainment,United States,1095,665.06,Lost,28-07-2017,06-08-2017,0
9T954T67,Elease Gluck,GTX Basic,GTX,550,Green-Plus,services,United States,1922,692.19,Won,28-07-2017,29-07-2017,514
CEOEM2MY,Hayden Neloms,GTX Plus Basic,GTX,1096,Nam-zim,services,Brazil,1179,405.59,Lost,28-07-2017,29-07-2017,0
I5FVCO24,Jonathan Berthelot,GTX Pro,GTX,4821,Cancity,retail,United States,2448,718.62,Won,28-07-2017,29-07-2017,4671
WTG4IAG0,Kami Bicknell,MG Special,MG,55,Labdrill,medical,United States,9226,2741.37,Lost,28-07-2017,29-07-2017,0
NFKUICVA,Kami Bicknell,GTX Basic,GTX,550,Singletechno,retail,United States,5374,2214.94,Won,28-07-2017,15-11-2017,518
8UCQBI6J,Marty Freudenburg,GTX Pro,GTX,4821,Cancity,retail,United States,2448,718.62,Won,28-07-2017,29-07-2017,4172
Q8Q4R3SW,Moses Frase,GTX Plus Pro,GTX,5482,dambase,marketing,United States,2928,2173.98,Lost,28-07-2017,10-08-2017,0
BZNGP0DN,Reed Clapper,MG Special,MG,55,Massive Dynamic,entertainment,United States,1095,665.06,Won,28-07-2017,10-08-2017,53
Z31RDLIF,Rosie Papadopoulos,MG Advanced,MG,3393,Gekko & Co,retail,United States,3502,2520.83,Lost,28-07-2017,27-11-2017,0
E4KNZB95,Versie Hillebrand,MG Special,MG,55,Bioholding,medical,Philipines,1356,587.34,Won,28-07-2017,19-08-2017,53
PJDA3RWU,Versie Hillebrand,MG Special,MG,55,Condax,medical,United States,9,4.54,Won,28-07-2017,03-08-2017,60
YUORNX7C,Versie Hillebrand,MG Special,MG,55,Inity,marketing,United States,8801,2403.58,Won,28-07-2017,01-11-2017,53
0WJLKMUA,Violet Mclelland,GTX Pro,GTX,4821,Acme Corporation,technolgy,United States,2822,1100.04,Lost,28-07-2017,29-07-2017,0
7XP06LUZ,Wilburn Farren,MG Special,MG,55,Zathunicon,retail,United States,144,71.12,Lost,28-07-2017,02-12-2017,0
5BT0Y4MB,Zane Levy,GTX Basic,GTX,550,Green-Plus,services,United States,1922,692.19,Lost,28-07-2017,30-07-2017,0
WCCEBK6E,Anna Snelling,GTX Plus Pro,GTX,5482,Isdom,medical,United States,4540,3178.24,Won,29-07-2017,05-08-2017,4603
5SCMRQ9N,Cecily Lampkin,GTX Basic,GTX,550,Finhigh,finance,United States,1759,1102.43,Won,29-07-2017,05-09-2017,610
A3I4JHP0,Daniell Hammack,GTX Plus Basic,GTX,1096,Konex,technolgy,United States,13756,7708.38,Won,29-07-2017,06-08-2017,1189
DOVFYIIO,Donn Cantrell,GTX Pro,GTX,4821,Massive Dynamic,entertainment,United States,1095,665.06,Lost,29-07-2017,30-07-2017,0
BC53PQMQ,Donn Cantrell,GTX Plus Pro,GTX,5482,Sumace,retail,Romania,493,167.89,Won,29-07-2017,31-07-2017,5480
AU1OZUN8,Elease Gluck,MG Special,MG,55,Sonron,telecommunications,United States,5108,1699.85,Won,29-07-2017,02-11-2017,56
09GK47AY,Garret Kinder,GTX Plus Basic,GTX,1096,Ontomedia,employment,United States,2769,882.12,Lost,29-07-2017,02-08-2017,0
D6CRJSEP,Garret Kinder,GTX Plus Basic,GTX,1096,Zotware,software,United States,13809,4478.47,Won,29-07-2017,16-09-2017,983
5G9WEZTP,Garret Kinder,GTX Pro,GTX,4821,Massive Dynamic,entertainment,United States,1095,665.06,Won,29-07-2017,16-08-2017,5319
KRK5YFGW,James Ascencio,GTX Pro,GTX,4821,Konex,technolgy,United States,13756,7708.38,Won,29-07-2017,08-08-2017,4941
GJQFUUWI,James Ascencio,MG Advanced,MG,3393,Sunnamplex,marketing,Poland,1593,894.37,Won,29-07-2017,02-08-2017,3260
7SO4NKFP,Kami Bicknell,GTX Plus Basic,GTX,1096,Hottechi,technolgy,Korea,16499,8170.38,Lost,29-07-2017,03-08-2017,0
VZ1ETER5,Kami Bicknell,GTX Plus Pro,GTX,5482,Goodsilron,marketing,United States,5107,2952.73,Won,29-07-2017,31-07-2017,4842
YOFRJU68,Kami Bicknell,MG Advanced,MG,3393,Blackzim,retail,United States,1588,497.11,Won,29-07-2017,29-09-2017,3463
F9V6EWDG,Lajuana Vencill,GTX Basic,GTX,550,Konmatfix,marketing,United States,1190,375.43,Lost,29-07-2017,01-08-2017,0
5EFR0VAZ,Maureen Marcano,GTX Basic,GTX,550,Newex,services,Germany,3492,1012.72,Lost,29-07-2017,30-07-2017,0
4MTIOMFQ,Reed Clapper,GTX Pro,GTX,4821,Mathtouch,marketing,Jordan,9516,3027.46,Won,29-07-2017,08-08-2017,4252
J096XFZG,Rosie Papadopoulos,GTX Pro,GTX,4821,Zotware,software,United States,13809,4478.47,Won,29-07-2017,04-09-2017,4906
4U2Z53VS,Versie Hillebrand,MG Special,MG,55,Inity,marketing,United States,8801,2403.58,Lost,29-07-2017,10-08-2017,0
6YMJLH2F,Anna Snelling,GTX Plus Pro,GTX,5482,Finhigh,finance,United States,1759,1102.43,Lost,30-07-2017,07-08-2017,0
D6U1NYBU,Corliss Cosme,MG Advanced,MG,3393,Umbrella Corporation,finance,United States,5113,2022.14,Won,30-07-2017,18-11-2017,3113
9Q2SYGPP,Daniell Hammack,GTX Plus Basic,GTX,1096,Bluth Company,technolgy,United States,3027,1242.32,Won,30-07-2017,10-08-2017,1097
EY73E4ZB,Darcel Schlecht,MG Advanced,MG,3393,Hottechi,technolgy,Korea,16499,8170.38,Lost,30-07-2017,05-08-2017,0
KQLS98VW,Darcel Schlecht,GTX Plus Basic,GTX,1096,Condax,medical,United States,9,4.54,Won,30-07-2017,04-12-2017,1245
LKQL4GRO,Darcel Schlecht,GTX Plus Basic,GTX,1096,Scottech,marketing,United States,100,45.39,Won,30-07-2017,04-08-2017,1160
4DKUZ8JE,Darcel Schlecht,MG Special,MG,55,Bioholding,medical,Philipines,1356,587.34,Won,30-07-2017,31-07-2017,53
V3QM4V7G,Donn Cantrell,GTX Pro,GTX,4821,Initech,telecommunications,United States,20275,6395.05,Lost,30-07-2017,11-08-2017,0
LZWH2OGW,Gladys Colclough,MG Advanced,MG,3393,Funholding,finance,United States,7227,2819.5,Lost,30-07-2017,06-08-2017,0
R7JSQI5U,Hayden Neloms,MG Advanced,MG,3393,Newex,services,Germany,3492,1012.72,Lost,30-07-2017,31-07-2017,0
S5NZI5UN,James Ascencio,GTX Pro,GTX,4821,Cheers,entertainment,United States,6472,4269.9,Won,30-07-2017,10-09-2017,5031
XQQ3JS90,Jonathan Berthelot,GTX Pro,GTX,4821,Rangreen,technolgy,Panama,8775,2938.67,Won,30-07-2017,31-07-2017,5741
5SED9K1C,Kami Bicknell,GTX Plus Basic,GTX,1096,Plusstrip,entertainment,United States,315,349.81,Won,30-07-2017,09-08-2017,1038
810GB47D,Kary Hendrixson,GTX Basic,GTX,550,Condax,medical,United States,9,4.54,Lost,30-07-2017,05-08-2017,0
GZCWRMIR,Kary Hendrixson,GTX Basic,GTX,550,J-Texon,retail,United States,3583,1388.67,Lost,30-07-2017,20-11-2017,0
PST4NDK4,Lajuana Vencill,GTX Basic,GTX,550,Funholding,finance,United States,7227,2819.5,Won,30-07-2017,09-08-2017,502
8U9DLK26,Maureen Marcano,GTX Pro,GTX,4821,Nam-zim,services,Brazil,1179,405.59,Won,30-07-2017,31-07-2017,4913
DDWSCXZA,Moses Frase,MG Advanced,MG,3393,Rundofase,technolgy,United States,1238,1008.06,Won,30-07-2017,19-09-2017,3457
T2UA7F7Z,Reed Clapper,GTX Plus Pro,GTX,5482,Opentech,finance,United States,853,355.23,Won,30-07-2017,08-08-2017,5204
FOGOYZ75,Rosie Papadopoulos,MG Advanced,MG,3393,Plussunin,retail,United States,4018,1419.98,Won,30-07-2017,07-08-2017,3019
I9IJS5BM,Rosie Papadopoulos,MG Advanced,MG,3393,Sumace,retail,Romania,493,167.89,Won,30-07-2017,18-08-2017,3453
2HU8CPJ3,Vicki Laflamme,MG Advanced,MG,3393,Labdrill,medical,United States,9226,2741.37,Won,30-07-2017,13-11-2017,3464
M2UI5MKB,Violet Mclelland,MG Advanced,MG,3393,Zathunicon,retail,United States,144,71.12,Won,30-07-2017,19-08-2017,2937
HWVR6IJ7,Wilburn Farren,GTX Basic,GTX,550,Kan-code,software,United States,34288,11698.03,Won,30-07-2017,15-08-2017,463
V0XFS245,Boris Faz,GTX Pro,GTX,4821,Bluth Company,technolgy,United States,3027,1242.32,Won,31-07-2017,11-09-2017,4096
BBGCBEUY,Markita Hansen,GTX Plus Basic,GTX,1096,Plexzap,retail,United States,4874,2437.85,Lost,31-07-2017,04-08-2017,0
6PHF576T,Markita Hansen,GTX Pro,GTX,4821,Y-corporation,employment,United States,9561,2871.35,Lost,31-07-2017,23-11-2017,0
XN43RX9C,Markita Hansen,MG Advanced,MG,3393,Sunnamplex,marketing,Poland,1593,894.37,Won,31-07-2017,10-08-2017,3187
DOU4T9EI,Moses Frase,MG Special,MG,55,Cancity,retail,United States,2448,718.62,Lost,31-07-2017,02-11-2017,0
XUU1PPTJ,Moses Frase,GTX Plus Pro,GTX,5482,Rangreen,technolgy,Panama,8775,2938.67,Won,31-07-2017,10-11-2017,5234
KZMZH8L6,Reed Clapper,GTX Plus Pro,GTX,5482,Zotware,software,United States,13809,4478.47,Won,31-07-2017,28-09-2017,6180
7WU2BQ2P,Versie Hillebrand,MG Special,MG,55,Inity,marketing,United States,8801,2403.58,Won,31-07-2017,10-08-2017,53
5B4H3E7V,Vicki Laflamme,MG Special,MG,55,Konex,technolgy,United States,13756,7708.38,Lost,31-07-2017,05-08-2017,0
6YCDG16T,Vicki Laflamme,MG Advanced,MG,3393,Cheers,entertainment,United States,6472,4269.9,Won,31-07-2017,12-08-2017,3687
BVKAXY66,Zane Levy,GTX Pro,GTX,4821,Konex,technolgy,United States,13756,7708.38,Won,31-07-2017,20-08-2017,6069
D9VTKEEH,Anna Snelling,GTX Plus Basic,GTX,1096,Genco Pura Olive Oil Company,retail,Italy,1635,894.33,Lost,01-08-2017,11-08-2017,0
7CYRCTXI,Anna Snelling,MG Advanced,MG,3393,Konmatfix,marketing,United States,1190,375.43,Won,01-08-2017,16-08-2017,3452
IH4M0XTK,Cassey Cress,MG Advanced,MG,3393,Kinnamplus,retail,United States,1831,702.72,Won,01-08-2017,09-08-2017,3156
L9AZZGNK,Daniell Hammack,GTX Basic,GTX,550,Gekko & Co,retail,United States,3502,2520.83,Lost,01-08-2017,14-08-2017,0
MLPVWTC2,Darcel Schlecht,MG Advanced,MG,3393,Statholdings,employment,United States,586,291.27,Lost,01-08-2017,23-11-2017,0
6BBYA0L3,Hayden Neloms,GTX Plus Basic,GTX,1096,Rantouch,telecommunications,United States,3015,1188.42,Won,01-08-2017,06-08-2017,1157
S3J60BK0,James Ascencio,GTX Plus Basic,GTX,1096,Plexzap,retail,United States,4874,2437.85,Won,01-08-2017,22-11-2017,1040
IKIJHQPN,Jonathan Berthelot,MG Special,MG,55,Streethex,retail,Belgium,1165,1376.8,Won,01-08-2017,16-12-2017,49
OJ9KBQML,Lajuana Vencill,GTX Basic,GTX,550,Inity,marketing,United States,8801,2403.58,Won,01-08-2017,19-09-2017,454
W66UPKL4,Markita Hansen,GTX Plus Basic,GTX,1096,Zoomit,entertainment,United States,978,324.19,Won,01-08-2017,18-11-2017,1106
2S7CMLRJ,Maureen Marcano,GTX Plus Basic,GTX,1096,Goodsilron,marketing,United States,5107,2952.73,Won,01-08-2017,08-08-2017,1143
18KMXL8N,Maureen Marcano,GTX Plus Pro,GTX,5482,J-Texon,retail,United States,3583,1388.67,Won,01-08-2017,06-11-2017,4434
K44PIQTN,Vicki Laflamme,GTX Plus Basic,GTX,1096,Rantouch,telecommunications,United States,3015,1188.42,Won,01-08-2017,26-09-2017,1193
NWQHHVEM,Vicki Laflamme,GTX Pro,GTX,4821,Goodsilron,marketing,United States,5107,2952.73,Won,01-08-2017,21-08-2017,5049
ZJ76J97A,Vicki Laflamme,GTX Pro,GTX,4821,Konex,technolgy,United States,13756,7708.38,Won,01-08-2017,19-08-2017,5300
4Q1A27SA,Vicki Laflamme,MG Advanced,MG,3393,Singletechno,retail,United States,5374,2214.94,Won,01-08-2017,20-11-2017,3597
GVOKY9KD,Violet Mclelland,GTX Pro,GTX,4821,Xx-zobam,entertainment,United States,8274,3838.39,Lost,01-08-2017,11-11-2017,0
FOQK8G8Y,Zane Levy,GTX Basic,GTX,550,Sonron,telecommunications,United States,5108,1699.85,Won,01-08-2017,06-08-2017,606
OEUK1UW5,Corliss Cosme,GTX Plus Basic,GTX,1096,Condax,medical,United States,9,4.54,Won,02-08-2017,09-11-2017,1123
LF45YLLR,Corliss Cosme,GTX Pro,GTX,4821,Initech,telecommunications,United States,20275,6395.05,Won,02-08-2017,12-08-2017,5205
RYYTO9Z5,Daniell Hammack,GTX Basic,GTX,550,Yearin,retail,United States,3851,2261.05,Won,02-08-2017,01-11-2017,592
R9VR53F3,Daniell Hammack,GTX Plus Pro,GTX,5482,Umbrella Corporation,finance,United States,5113,2022.14,Won,02-08-2017,14-08-2017,6284
D5H30X5X,Gladys Colclough,MG Special,MG,55,Warephase,services,United States,5276,2041.73,Lost,02-08-2017,07-11-2017,0
FLXN0TBT,Hayden Neloms,MG Advanced,MG,3393,Labdrill,medical,United States,9226,2741.37,Lost,02-08-2017,10-08-2017,0
U8H8VGI0,James Ascencio,GTX Pro,GTX,4821,Lexiqvolax,medical,United States,3889,1618.89,Lost,02-08-2017,02-11-2017,0
R1X6U9CU,James Ascencio,GTX Plus Pro,GTX,5482,Kan-code,software,United States,34288,11698.03,Won,02-08-2017,05-08-2017,4231
IT1XRUTD,Lajuana Vencill,GTX Plus Pro,GTX,5482,Warephase,services,United States,5276,2041.73,Lost,02-08-2017,13-08-2017,0
VTSKKTQO,Lajuana Vencill,MG Advanced,MG,3393,Zumgoity,medical,United States,1210,441.08,Lost,02-08-2017,13-08-2017,0
3Z2AMU5T,Reed Clapper,MG Advanced,MG,3393,Kinnamplus,retail,United States,1831,702.72,Lost,02-08-2017,23-11-2017,0
R0O1UYNW,Violet Mclelland,MG Special,MG,55,Bluth Company,technolgy,United States,3027,1242.32,Won,02-08-2017,10-08-2017,53
G44S6CLC,Anna Snelling,MG Special,MG,55,Cancity,retail,United States,2448,718.62,Won,03-08-2017,16-08-2017,52
IMLB4653,Boris Faz,GTX Plus Basic,GTX,1096,Gekko & Co,retail,United States,3502,2520.83,Won,03-08-2017,22-08-2017,938
ZE6HA778,Darcel Schlecht,MG Advanced,MG,3393,Inity,marketing,United States,8801,2403.58,Lost,03-08-2017,08-08-2017,0
6KPKOR79,Donn Cantrell,GTX Plus Basic,GTX,1096,Bioplex,medical,United States,1016,326.82,Won,03-08-2017,13-09-2017,1050
D42GA3LC,Donn Cantrell,MG Advanced,MG,3393,Vehement Capital Partners,finance,United States,883,646.1,Won,03-08-2017,11-08-2017,3440
58J528HO,Gladys Colclough,GTX Pro,GTX,4821,Rundofase,technolgy,United States,1238,1008.06,Lost,03-08-2017,15-08-2017,0
PBVC1VI7,Kary Hendrixson,GTX Plus Basic,GTX,1096,Konex,technolgy,United States,13756,7708.38,Lost,03-08-2017,09-11-2017,0
U4BPFJC5,Niesha Huffines,GTX Plus Basic,GTX,1096,Inity,marketing,United States,8801,2403.58,Won,03-08-2017,21-08-2017,1126
MJ3XHBY0,Reed Clapper,GTX Pro,GTX,4821,Donquadtech,technolgy,United States,3194,1712.68,Won,03-08-2017,14-08-2017,3963
LT75S3LM,Reed Clapper,GTX Pro,GTX,4821,Kinnamplus,retail,United States,1831,702.72,Won,03-08-2017,11-08-2017,5401
B28O6RVD,Rosie Papadopoulos,MG Advanced,MG,3393,Silis,medical,United States,6290,2818.38,Lost,03-08-2017,20-08-2017,0
O9MGYBG4,Rosie Papadopoulos,GTX Plus Basic,GTX,1096,Silis,medical,United States,6290,2818.38,Won,03-08-2017,02-12-2017,965
FLH1KDV2,Versie Hillebrand,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Won,03-08-2017,01-11-2017,534
GVSAAKF4,Wilburn Farren,MG Special,MG,55,Massive Dynamic,entertainment,United States,1095,665.06,Won,03-08-2017,21-11-2017,50
R6F1053X,Donn Cantrell,GTX Pro,GTX,4821,Konex,technolgy,United States,13756,7708.38,Won,04-08-2017,11-08-2017,5186
OB2PHGFR,Elease Gluck,MG Advanced,MG,3393,J-Texon,retail,United States,3583,1388.67,Won,04-08-2017,04-11-2017,3308
Y2X0X0WQ,Gladys Colclough,MG Advanced,MG,3393,Finhigh,finance,United States,1759,1102.43,Won,04-08-2017,07-12-2017,3367
DZ47F0UT,Kary Hendrixson,GTX Plus Basic,GTX,1096,Labdrill,medical,United States,9226,2741.37,Lost,04-08-2017,08-08-2017,0
7WYZ9HMC,Kary Hendrixson,GTX Basic,GTX,550,Scotfind,software,United States,16780,6354.87,Won,04-08-2017,16-09-2017,518
RG8P75PG,Reed Clapper,GTX Pro,GTX,4821,Initech,telecommunications,United States,20275,6395.05,Lost,04-08-2017,10-08-2017,0
P0YQ3HNN,Reed Clapper,GTX Plus Basic,GTX,1096,Kan-code,software,United States,34288,11698.03,Won,04-08-2017,11-09-2017,1128
TGI9B9AD,Reed Clapper,GTX Plus Pro,GTX,5482,Bioplex,medical,United States,1016,326.82,Won,04-08-2017,16-12-2017,6318
WA58C7SV,Anna Snelling,MG Advanced,MG,3393,Cancity,retail,United States,2448,718.62,Lost,05-08-2017,26-11-2017,0
EFUIZFRA,Daniell Hammack,GTX Pro,GTX,4821,Ontomedia,employment,United States,2769,882.12,Won,05-08-2017,19-09-2017,4935
D4ZMTQLE,Darcel Schlecht,GTX Plus Basic,GTX,1096,Scottech,marketing,United States,100,45.39,Won,05-08-2017,20-12-2017,1013
QFXZT1TV,Donn Cantrell,GTX Basic,GTX,550,Yearin,retail,United States,3851,2261.05,Won,05-08-2017,20-12-2017,573
3Q8GSOKD,Donn Cantrell,GTX Basic,GTX,550,Zathunicon,retail,United States,144,71.12,Won,05-08-2017,04-12-2017,535
7CC4DUSQ,Elease Gluck,MG Advanced,MG,3393,Fasehatice,retail,United States,7523,4968.91,Lost,05-08-2017,29-11-2017,0
G2KW3DWD,Lajuana Vencill,GTX Plus Basic,GTX,1096,Condax,medical,United States,9,4.54,Won,05-08-2017,02-11-2017,1080
IK72767Q,Marty Freudenburg,GTX Basic,GTX,550,Finhigh,finance,United States,1759,1102.43,Won,05-08-2017,14-12-2017,609
0F9GSZRO,Moses Frase,GTX Basic,GTX,550,Bioholding,medical,Philipines,1356,587.34,Lost,05-08-2017,11-11-2017,0
BEELPVP0,Moses Frase,MG Special,MG,55,Scottech,marketing,United States,100,45.39,Lost,05-08-2017,15-08-2017,0
2DOZJ7GT,Versie Hillebrand,MG Advanced,MG,3393,Gogozoom,telecommunications,United States,187,86.68,Lost,05-08-2017,08-11-2017,0
1V1L46NV,Versie Hillebrand,GTX Basic,GTX,550,Rundofase,technolgy,United States,1238,1008.06,Won,05-08-2017,09-11-2017,563
SGYL0QMJ,Zane Levy,GTX Pro,GTX,4821,Plexzap,retail,United States,4874,2437.85,Lost,05-08-2017,07-11-2017,0
XNOQAL9G,Anna Snelling,MG Special,MG,55,Betatech,medical,Kenya,1185,647.18,Lost,06-08-2017,29-11-2017,0
2PP30ME4,Corliss Cosme,GTX Plus Basic,GTX,1096,Konex,technolgy,United States,13756,7708.38,Lost,06-08-2017,04-11-2017,0
UADVV91I,Corliss Cosme,MG Special,MG,55,Bluth Company,technolgy,United States,3027,1242.32,Won,06-08-2017,01-12-2017,59
E9PMCMA3,Corliss Cosme,MG Special,MG,55,Donquadtech,technolgy,United States,3194,1712.68,Won,06-08-2017,14-11-2017,54
EGW6AN01,Daniell Hammack,MG Advanced,MG,3393,Donquadtech,technolgy,United States,3194,1712.68,Lost,06-08-2017,08-11-2017,0
NI5XQR33,Darcel Schlecht,GTX Plus Basic,GTX,1096,Cancity,retail,United States,2448,718.62,Lost,06-08-2017,14-08-2017,0
QYUZ3KVU,Donn Cantrell,MG Advanced,MG,3393,Mathtouch,marketing,Jordan,9516,3027.46,Won,06-08-2017,11-08-2017,3114
5TOZM59X,Elease Gluck,MG Special,MG,55,Rantouch,telecommunications,United States,3015,1188.42,Won,06-08-2017,17-08-2017,60
XWOG5DC0,Garret Kinder,GTX Basic,GTX,550,Donware,marketing,United States,2570,1197.44,Lost,06-08-2017,08-11-2017,0
IQAFSIV4,Garret Kinder,GTX Basic,GTX,550,Kan-code,software,United States,34288,11698.03,Won,06-08-2017,27-08-2017,422
EETBBG75,Garret Kinder,MG Advanced,MG,3393,Konex,technolgy,United States,13756,7708.38,Won,06-08-2017,20-09-2017,3971
STYAF310,Kami Bicknell,GTX Plus Basic,GTX,1096,Faxquote,telecommunications,United States,5595,1825.82,Lost,06-08-2017,04-11-2017,0
6W7QAH1B,Kami Bicknell,GTX Basic,GTX,550,Konex,technolgy,United States,13756,7708.38,Won,06-08-2017,18-12-2017,510
KXLD5YKX,Kami Bicknell,MG Advanced,MG,3393,Scotfind,software,United States,16780,6354.87,Won,06-08-2017,19-11-2017,4032
ESYGBBLP,Lajuana Vencill,GTX Basic,GTX,550,Dontechi,software,United States,10083,4618,Lost,06-08-2017,10-12-2017,0
ZDSAVCDQ,Rosie Papadopoulos,MG Special,MG,55,Plussunin,retail,United States,4018,1419.98,Won,06-08-2017,12-08-2017,52
QRWC159J,Boris Faz,MG Advanced,MG,3393,Sumace,retail,Romania,493,167.89,Lost,07-08-2017,08-12-2017,0
TXPUCPT8,Cecily Lampkin,MG Advanced,MG,3393,Globex Corporation,technolgy,Norway,2497,1223.72,Won,07-08-2017,17-11-2017,3684
2ZVWE5NE,Corliss Cosme,GTX Plus Basic,GTX,1096,Sumace,retail,Romania,493,167.89,Lost,07-08-2017,19-12-2017,0
4335LVQT,Corliss Cosme,GTX Plus Pro,GTX,5482,Zotware,software,United States,13809,4478.47,Won,07-08-2017,19-11-2017,4648
MJ0RRDLN,Corliss Cosme,GTX Pro,GTX,4821,Gekko & Co,retail,United States,3502,2520.83,Won,07-08-2017,05-12-2017,4639
QAJPUEN2,Darcel Schlecht,GTX Pro,GTX,4821,Betatech,medical,Kenya,1185,647.18,Lost,07-08-2017,18-08-2017,0
4XLLUO6J,Darcel Schlecht,GTX Plus Pro,GTX,5482,Inity,marketing,United States,8801,2403.58,Won,07-08-2017,17-09-2017,6360
5R408EB5,Elease Gluck,GTX Plus Basic,GTX,1096,Singletechno,retail,United States,5374,2214.94,Lost,07-08-2017,19-12-2017,0
FB0Q3FYP,Gladys Colclough,GTX Pro,GTX,4821,Inity,marketing,United States,8801,2403.58,Won,07-08-2017,22-09-2017,4722
JZ2VUXZQ,Hayden Neloms,GTX Plus Basic,GTX,1096,Rantouch,telecommunications,United States,3015,1188.42,Lost,07-08-2017,26-08-2017,0
RB54V758,James Ascencio,MG Advanced,MG,3393,Sunnamplex,marketing,Poland,1593,894.37,Won,07-08-2017,17-08-2017,3039
38C7HEG6,Jonathan Berthelot,GTX Plus Basic,GTX,1096,Rundofase,technolgy,United States,1238,1008.06,Won,07-08-2017,01-11-2017,1080
FNXCNUR1,Kami Bicknell,GTX Plus Basic,GTX,1096,Blackzim,retail,United States,1588,497.11,Lost,07-08-2017,24-11-2017,0
DSPMSOTB,Lajuana Vencill,MG Advanced,MG,3393,Globex Corporation,technolgy,Norway,2497,1223.72,Won,07-08-2017,13-12-2017,3063
AOVU3VUJ,Markita Hansen,GTX Basic,GTX,550,Konex,technolgy,United States,13756,7708.38,Lost,07-08-2017,17-11-2017,0
6DUFMKIG,Vicki Laflamme,MG Special,MG,55,J-Texon,retail,United States,3583,1388.67,Lost,07-08-2017,13-08-2017,0
R2DID6L7,Violet Mclelland,MG Special,MG,55,Acme Corporation,technolgy,United States,2822,1100.04,Won,07-08-2017,04-11-2017,52
WHS3UZHR,Violet Mclelland,MG Special,MG,55,Bluth Company,technolgy,United States,3027,1242.32,Won,07-08-2017,09-11-2017,51
5UFQONQU,Zane Levy,GTX Pro,GTX,4821,Condax,medical,United States,9,4.54,Won,07-08-2017,27-11-2017,4480
RRQIGS7E,Anna Snelling,MG Special,MG,55,dambase,marketing,United States,2928,2173.98,Won,08-08-2017,18-08-2017,53
1VFRN1GB,Cassey Cress,GTX Basic,GTX,550,Xx-zobam,entertainment,United States,8274,3838.39,Won,08-08-2017,27-08-2017,582
